class_id,comparison,placebo_type,feature_space,nA,nB,stat_energy,p_energy,stat_mmd2,p_mmd2,n_perm,seed,perm_method
weekend__summer,2022_vs_2023,blockperm_year_by_year,shape_24D,26,26,-0.07823098185574917,0.8283433133732535,-0.010757607101151256,0.8223552894211577,500,12345,week
weekend__summer,2022_vs_2023,blockperm_year_by_year,shape_24D,26,26,-0.07823098185574917,0.8283433133732535,-0.010757607101151256,0.8263473053892215,500,12345,biweek
weekend__summer,2022_vs_2023,blockperm_year_by_year,shape_24D,26,26,-0.07823098185574917,0.7844311377245509,-0.010757607101151256,0.8542914171656687,500,12345,month
weekend__summer,2022_vs_2023,blockperm_year_by_year,level_3D,26,26,428.3451739540751,0.001996007984031936,0.8252982882902569,0.001996007984031936,500,12345,iid
weekend__summer,2022_vs_2023,blockperm_year_by_year,level_3D,26,26,428.3451739540751,0.001996007984031936,0.8252982882902569,0.001996007984031936,500,12345,week
weekend__summer,2022_vs_2023,blockperm_year_by_year,level_3D,26,26,428.3451739540751,0.001996007984031936,0.8252982882902569,0.001996007984031936,500,12345,biweek
weekend__summer,2022_vs_2023,blockperm_year_by_year,level_3D,26,26,428.3451739540751,0.09580838323353294,0.8252982882902569,0.09580838323353294,500,12345,month
weekend__winter,2022_vs_2023,blockperm_year_by_year,shape_24D,35,35,-0.04918937364761877,0.6167664670658682,-0.004901663979753446,0.5788423153692615,500,12345,iid
weekend__winter,2022_vs_2023,blockperm_year_by_year,shape_24D,35,35,-0.04918937364761877,0.7604790419161677,-0.004901663979753446,0.7245508982035929,500,12345,week
weekend__winter,2022_vs_2023,blockperm_year_by_year,shape_24D,35,35,-0.04918937364761877,0.7984031936127745,-0.004901663979753446,0.7604790419161677,500,12345,biweek
weekend__winter,2022_vs_2023,blockperm_year_by_year,shape_24D,35,35,-0.04918937364761877,0.8822355289421158,-0.004901663979753446,0.8622754491017964,500,12345,month
weekend__winter,2022_vs_2023,blockperm_year_by_year,level_3D,35,35,170.5246284651789,0.001996007984031936,0.5293373602324809,0.001996007984031936,500,12345,iid
weekend__winter,2022_vs_2023,blockperm_year_by_year,level_3D,35,35,170.5246284651789,0.001996007984031936,0.5293373602324809,0.001996007984031936,500,12345,week
weekend__winter,2022_vs_2023,blockperm_year_by_year,level_3D,35,35,170.5246284651789,0.001996007984031936,0.5293373602324809,0.001996007984031936,500,12345,biweek
weekend__winter,2022_vs_2023,blockperm_year_by_year,level_3D,35,35,170.5246284651789,0.041916167664670656,0.5293373602324809,0.041916167664670656,500,12345,month
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,109,110,0.07675633085125,0.027944111776447105,0.008957037858403405,0.03592814371257485,500,12345,iid
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,109,110,0.07675633085125,0.19760479041916168,0.008957037858403405,0.20758483033932135,500,12345,week
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,109,110,0.07675633085125,0.28542914171656686,0.008957037858403405,0.2994011976047904,500,12345,biweek
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,109,110,0.07675633085125,0.5209580838323353,0.008957037858403405,0.5528942115768463,500,12345,month
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,109,110,6.3439342568587875,0.001996007984031936,0.06174718978840321,0.001996007984031936,500,12345,iid
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,109,110,6.3439342568587875,0.013972055888223553,0.06174718978840321,0.001996007984031936,500,12345,week
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,109,110,6.3439342568587875,0.011976047904191617,0.06174718978840321,0.001996007984031936,500,12345,biweek
weekday__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,109,110,6.3439342568587875,0.05389221556886228,0.06174718978840321,0.03992015968063872,500,12345,month
weekday__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,66,65,0.3191370405017837,0.001996007984031936,0.049829957169647665,0.001996007984031936,500,12345,iid
weekday__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,66,65,0.3191370405017837,0.011976047904191617,0.049829957169647665,0.011976047904191617,500,12345,week
weekday__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,66,65,0.3191370405017837,0.03792415169660679,0.049829957169647665,0.03592814371257485,500,12345,biweek
weekday__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,66,65,0.3191370405017837,0.05189620758483034,0.049829957169647665,0.05189620758483034,500,12345,month
weekday__summer,2023_vs_2024,blockperm_year_by_year,level_3D,66,65,11.405233631163597,0.001996007984031936,0.10169595148979305,0.001996007984031936,500,12345,iid
weekday__summer,2023_vs_2024,blockperm_year_by_year,level_3D,66,65,11.405233631163597,0.001996007984031936,0.10169595148979305,0.001996007984031936,500,12345,week
weekday__summer,2023_vs_2024,blockperm_year_by_year,level_3D,66,65,11.405233631163597,0.003992015968063872,0.10169595148979305,0.003992015968063872,500,12345,biweek
weekday__summer,2023_vs_2024,blockperm_year_by_year,level_3D,66,65,11.405233631163597,0.09181636726546906,0.10169595148979305,0.09181636726546906,500,12345,month
weekday__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,85,87,-0.009461156311922458,0.4471057884231537,-0.0022945318150922045,0.5469061876247505,500,12345,iid
weekday__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,85,87,-0.009461156311922458,0.7644710578842315,-0.0022945318150922045,0.8323353293413174,500,12345,week
weekday__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,85,87,-0.009461156311922458,0.812375249500998,-0.0022945318150922045,0.8562874251497006,500,12345,biweek
weekday__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,85,87,-0.009461156311922458,0.5588822355289421,-0.0022945318150922045,0.6586826347305389,500,12345,month
weekday__winter,2023_vs_2024,blockperm_year_by_year,level_3D,85,87,13.620304563880865,0.001996007984031936,0.10660980219672922,0.001996007984031936,500,12345,iid
weekday__winter,2023_vs_2024,blockperm_year_by_year,level_3D,85,87,13.620304563880865,0.017964071856287425,0.10660980219672922,0.011976047904191617,500,12345,week
weekday__winter,2023_vs_2024,blockperm_year_by_year,level_3D,85,87,13.620304563880865,0.06986027944111776,0.10660980219672922,0.05788423153692615,500,12345,biweek
weekday__winter,2023_vs_2024,blockperm_year_by_year,level_3D,85,87,13.620304563880865,0.17165668662674652,0.10660980219672922,0.16966067864271456,500,12345,month
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,42,41,0.05971681418593189,0.19760479041916168,0.007292113032627778,0.20359281437125748,500,12345,iid
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,42,41,0.05971681418593189,0.29141716566866266,0.007292113032627778,0.3093812375249501,500,12345,week
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,42,41,0.05971681418593189,0.4091816367265469,0.007292113032627778,0.4151696606786427,500,12345,biweek
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,shape_24D,42,41,0.05971681418593189,0.47105788423153694,0.007292113032627778,0.46506986027944114,500,12345,month
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,42,41,10.611517410573683,0.001996007984031936,0.10073548465728366,0.001996007984031936,500,12345,iid
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,42,41,10.611517410573683,0.017964071856287425,0.10073548465728366,0.003992015968063872,500,12345,week
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,42,41,10.611517410573683,0.04790419161676647,0.10073548465728366,0.031936127744510975,500,12345,biweek
weekend__shoulder,2023_vs_2024,blockperm_year_by_year,level_3D,42,41,10.611517410573683,0.12574850299401197,0.10073548465728366,0.11776447105788423,500,12345,month
weekend__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,26,27,-0.023631096107390448,0.46107784431137727,-0.0025014857431648885,0.44510978043912175,500,12345,iid
weekend__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,26,27,-0.023631096107390448,0.6087824351297405,-0.0025014857431648885,0.590818363273453,500,12345,week
weekend__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,26,27,-0.023631096107390448,0.6646706586826348,-0.0025014857431648885,0.6646706586826348,500,12345,biweek
weekend__summer,2023_vs_2024,blockperm_year_by_year,shape_24D,26,27,-0.023631096107390448,0.6227544910179641,-0.0025014857431648885,0.5449101796407185,500,12345,month
weekend__summer,2023_vs_2024,blockperm_year_by_year,level_3D,26,27,6.872647206927077,0.017964071856287425,0.060113575482381165,0.029940119760479042,500,12345,iid
weekend__summer,2023_vs_2024,blockperm_year_by_year,level_3D,26,27,6.872647206927077,0.0658682634730539,0.060113575482381165,0.08582834331337326,500,12345,week
weekend__summer,2023_vs_2024,blockperm_year_by_year,level_3D,26,27,6.872647206927077,0.12375249500998003,0.060113575482381165,0.1536926147704591,500,12345,biweek
weekend__summer,2023_vs_2024,blockperm_year_by_year,level_3D,26,27,6.872647206927077,0.21357285429141717,0.060113575482381165,0.29141716566866266,500,12345,month
weekend__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,35,34,0.09445904876731248,0.16367265469061876,0.010373721711209427,0.18163672654690619,500,12345,iid
weekend__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,35,34,0.09445904876731248,0.25149700598802394,0.010373721711209427,0.27345309381237526,500,12345,week
weekend__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,35,34,0.09445904876731248,0.281437125748503,0.010373721711209427,0.3013972055888224,500,12345,biweek
weekend__winter,2023_vs_2024,blockperm_year_by_year,shape_24D,35,34,0.09445904876731248,0.2754491017964072,0.010373721711209427,0.29740518962075846,500,12345,month
weekend__winter,2023_vs_2024,blockperm_year_by_year,level_3D,35,34,11.239154955196781,0.00998003992015968,0.09592335178326428,0.005988023952095809,500,12345,iid
weekend__winter,2023_vs_2024,blockperm_year_by_year,level_3D,35,34,11.239154955196781,0.033932135728542916,0.09592335178326428,0.01996007984031936,500,12345,week
weekend__winter,2023_vs_2024,blockperm_year_by_year,level_3D,35,34,11.239154955196781,0.06387225548902195,0.09592335178326428,0.04590818363273453,500,12345,biweek
weekend__winter,2023_vs_2024,blockperm_year_by_year,level_3D,35,34,11.239154955196781,0.07385229540918163,0.09592335178326428,0.07584830339321358,500,12345,month
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,110,110,0.07167807963464146,0.041916167664670656,0.008674946169060949,0.04790419161676647,500,12345,iid
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,110,110,0.07167807963464146,0.3013972055888224,0.008674946169060949,0.313373253493014,500,12345,week
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,110,110,0.07167807963464146,0.405189620758483,0.008674946169060949,0.41317365269461076,500,12345,biweek
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,110,110,0.07167807963464146,0.5508982035928144,0.008674946169060949,0.5548902195608783,500,12345,month
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,110,110,3.5500567021073977,0.00998003992015968,0.0244713706486257,0.003992015968063872,500,12345,iid
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,110,110,3.5500567021073977,0.05588822355289421,0.0244713706486257,0.06187624750499002,500,12345,week
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,110,110,3.5500567021073977,0.09381237524950099,0.0244713706486257,0.1317365269461078,500,12345,biweek
weekday__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,110,110,3.5500567021073977,0.11976047904191617,0.0244713706486257,0.1656686626746507,500,12345,month
weekday__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,65,65,0.0387786673386703,0.15568862275449102,0.006708930725685791,0.1377245508982036,500,12345,iid
weekday__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,65,65,0.0387786673386703,0.3592814371257485,0.006708930725685791,0.3333333333333333,500,12345,week
weekday__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,65,65,0.0387786673386703,0.48502994011976047,0.006708930725685791,0.47904191616766467,500,12345,biweek
weekday__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,65,65,0.0387786673386703,0.2774451097804391,0.006708930725685791,0.2774451097804391,500,12345,month
weekday__summer,2024_vs_2025,blockperm_year_by_year,level_3D,65,65,-0.30891311955048906,0.48902195608782434,-0.0031309585698944264,0.5029940119760479,500,12345,iid
weekday__summer,2024_vs_2025,blockperm_year_by_year,level_3D,65,65,-0.30891311955048906,0.6347305389221557,-0.0031309585698944264,0.6906187624750499,500,12345,week
weekday__summer,2024_vs_2025,blockperm_year_by_year,level_3D,65,65,-0.30891311955048906,0.7365269461077845,-0.0031309585698944264,0.7924151696606786,500,12345,biweek
weekday__summer,2024_vs_2025,blockperm_year_by_year,level_3D,65,65,-0.30891311955048906,0.6586826347305389,-0.0031309585698944264,0.7924151696606786,500,12345,month
weekday__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,87,86,0.02355934277011862,0.22355289421157684,0.002678455527664436,0.2315369261477046,500,12345,iid
weekday__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,87,86,0.02355934277011862,0.5469061876247505,0.002678455527664436,0.5528942115768463,500,12345,week
weekday__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,87,86,0.02355934277011862,0.6087824351297405,0.002678455527664436,0.6147704590818364,500,12345,biweek
weekday__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,87,86,0.02355934277011862,0.35129740518962077,0.002678455527664436,0.36726546906187624,500,12345,month
weekday__winter,2024_vs_2025,blockperm_year_by_year,level_3D,87,86,9.549291496156599,0.001996007984031936,0.04974053427136771,0.001996007984031936,500,12345,iid
weekday__winter,2024_vs_2025,blockperm_year_by_year,level_3D,87,86,9.549291496156599,0.033932135728542916,0.04974053427136771,0.03992015968063872,500,12345,week
weekday__winter,2024_vs_2025,blockperm_year_by_year,level_3D,87,86,9.549291496156599,0.05588822355289421,0.04974053427136771,0.06986027944111776,500,12345,biweek
weekday__winter,2024_vs_2025,blockperm_year_by_year,level_3D,87,86,9.549291496156599,0.22554890219560877,0.04974053427136771,0.26147704590818366,500,12345,month
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,41,41,-0.05956117443855824,0.7864271457085829,-0.00859737270249794,0.8183632734530938,500,12345,iid
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,41,41,-0.05956117443855824,0.8502994011976048,-0.00859737270249794,0.8522954091816367,500,12345,week
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,41,41,-0.05956117443855824,0.8862275449101796,-0.00859737270249794,0.8902195608782435,500,12345,biweek
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,shape_24D,41,41,-0.05956117443855824,0.9161676646706587,-0.00859737270249794,0.9181636726546906,500,12345,month
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,41,41,-0.3125924120092236,0.48303393213572854,0.0011826277067508162,0.3333333333333333,500,12345,iid
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,41,41,-0.3125924120092236,0.5828343313373253,0.0011826277067508162,0.469061876247505,500,12345,week
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,41,41,-0.3125924120092236,0.6447105788423154,0.0011826277067508162,0.5089820359281437,500,12345,biweek
weekend__shoulder,2024_vs_2025,blockperm_year_by_year,level_3D,41,41,-0.3125924120092236,0.6726546906187625,0.0011826277067508162,0.6347305389221557,500,12345,month
weekend__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,27,27,-0.06164661914282821,0.6047904191616766,-0.008460332734064657,0.6187624750499002,500,12345,iid
weekend__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,27,27,-0.06164661914282821,0.7285429141716567,-0.008460332734064657,0.7365269461077845,500,12345,week
weekend__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,27,27,-0.06164661914282821,0.780439121756487,-0.008460332734064657,0.7964071856287425,500,12345,biweek
weekend__summer,2024_vs_2025,blockperm_year_by_year,shape_24D,27,27,-0.06164661914282821,0.8383233532934131,-0.008460332734064657,0.7984031936127745,500,12345,month
weekend__summer,2024_vs_2025,blockperm_year_by_year,level_3D,27,27,3.5060925852565106,0.033932135728542916,0.034353063970246955,0.05588822355289421,500,12345,iid
weekend__summer,2024_vs_2025,blockperm_year_by_year,level_3D,27,27,3.5060925852565106,0.16367265469061876,0.034353063970246955,0.1596806387225549,500,12345,week
weekend__summer,2024_vs_2025,blockperm_year_by_year,level_3D,27,27,3.5060925852565106,0.22355289421157684,0.034353063970246955,0.25748502994011974,500,12345,biweek
weekend__summer,2024_vs_2025,blockperm_year_by_year,level_3D,27,27,3.5060925852565106,0.25948103792415167,0.034353063970246955,0.24151696606786427,500,12345,month
weekend__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,34,34,-0.06656440809656505,0.6986027944111777,-0.008519879372683281,0.7425149700598802,500,12345,iid
weekend__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,34,34,-0.06656440809656505,0.7984031936127745,-0.008519879372683281,0.8363273453093812,500,12345,week
weekend__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,34,34,-0.06656440809656505,0.7385229540918163,-0.008519879372683281,0.7584830339321357,500,12345,biweek
weekend__winter,2024_vs_2025,blockperm_year_by_year,shape_24D,34,34,-0.06656440809656505,0.720558882235529,-0.008519879372683281,0.7724550898203593,500,12345,month
weekend__winter,2024_vs_2025,blockperm_year_by_year,level_3D,34,34,7.990707486109287,0.003992015968063872,0.056274143990377334,0.01996007984031936,500,12345,iid
weekend__winter,2024_vs_2025,blockperm_year_by_year,level_3D,34,34,7.990707486109287,0.031936127744510975,0.056274143990377334,0.07385229540918163,500,12345,week
weekend__winter,2024_vs_2025,blockperm_year_by_year,level_3D,34,34,7.990707486109287,0.06786427145708583,0.056274143990377334,0.11177644710578842,500,12345,biweek
weekend__winter,2024_vs_2025,blockperm_year_by_year,level_3D,34,34,7.990707486109287,0.10978043912175649,0.056274143990377334,0.15768463073852296,500,12345,month
