class_id,comparison,placebo_type,feature_space,nA,nB,stat_energy,p_energy,stat_mmd2,p_mmd2,n_perm,seed,perm_method,replicate_id
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.1034758395209705,0.7065868263473054,-0.01282381668261845,0.6866267465069861,500,12345,iid,0
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.802797154192575,0.9640718562874252,-0.03150877612775438,0.9740518962075848,500,12345,iid,0
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.008626306660324268,0.43313373253493015,-0.00024322776431273674,0.42115768463073855,500,12345,iid,1
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.5710979524104687,0.812375249500998,-0.016560001688556092,0.6806387225548902,500,12345,iid,1
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.007808499977976169,0.43912175648702595,0.001157205205871037,0.42714570858283435,500,12345,iid,2
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.4296710059802322,0.3652694610778443,0.01002673518173336,0.281437125748503,500,12345,iid,2
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.14795106684604153,0.8902195608782435,-0.017242930361148767,0.8163672654690619,500,12345,iid,3
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.9156362772646816,0.7664670658682635,-0.008293464540691575,0.5409181636726547,500,12345,iid,3
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.12555906698122676,0.15768463073852296,0.016232019361964056,0.15768463073852296,500,12345,iid,4
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.3102893335706653,0.27944111776447106,-0.019224284118986468,0.7624750499001997,500,12345,iid,4
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.12972151902758622,0.8223552894211577,-0.018280950156949194,0.844311377245509,500,12345,iid,5
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.008934624920982515,0.37924151696606784,0.004384949471268218,0.2934131736526946,500,12345,iid,5
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.02264410494818936,0.44510978043912175,-0.0022410938856456397,0.4311377245508982,500,12345,iid,6
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,6.328425201805786,0.06187624750499002,0.06765662231759118,0.031936127744510975,500,12345,iid,6
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.2076856902790114,0.9920159680638723,-0.026412942074552914,0.9860279441117764,500,12345,iid,7
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-5.147959534762833,0.9920159680638723,-0.027795617949619267,0.9261477045908184,500,12345,iid,7
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.05344792319891134,0.5129740518962076,-0.0063219881417311274,0.5089820359281437,500,12345,iid,8
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.353449024251844,0.908183632734531,-0.022971420411426857,0.8163672654690619,500,12345,iid,8
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.1157967670469029,0.8083832335329342,-0.015599554381692693,0.8163672654690619,500,12345,iid,9
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.3705502897642248,0.3193612774451098,-0.009415749421626263,0.5608782435129741,500,12345,iid,9
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.027902898410960386,0.3413173652694611,0.005482291868275757,0.3273453093812375,500,12345,iid,10
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.851533205717544,0.7365269461077845,-0.008189615174565956,0.48902195608782434,500,12345,iid,10
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.09423552493248266,0.7265469061876247,-0.013993643896222485,0.7684630738522954,500,12345,iid,11
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.024770845756393,0.5369261477045908,-0.0016777910901408788,0.4231536926147705,500,12345,iid,11
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.08727297343850804,0.21956087824351297,0.014370561348969524,0.19560878243512975,500,12345,iid,12
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.0763130781546693,0.3153692614770459,0.01818846230427651,0.20958083832335328,500,12345,iid,12
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.013551630217214061,0.3912175648702595,-0.0017231682865277431,0.39520958083832336,500,12345,iid,13
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.362593255505388,0.562874251497006,-0.005220994644751453,0.46706586826347307,500,12345,iid,13
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.036027132255209704,0.47904191616766467,-0.005290116615196627,0.48502994011976047,500,12345,iid,14
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.925730441611549,0.9680638722554891,-0.03361822284318117,0.9840319361277445,500,12345,iid,14
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.047074367675447704,0.3013972055888224,0.006773390354561926,0.2994011976047904,500,12345,iid,15
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.9472425589743381,0.5548902195608783,-0.026829944386442817,0.9141716566866267,500,12345,iid,15
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.11032960293438432,0.7644710578842315,-0.01603392208505161,0.812375249500998,500,12345,iid,16
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,13.117290931692494,0.015968063872255488,0.06483743746187831,0.027944111776447105,500,12345,iid,16
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.11425163879733624,0.7684630738522954,-0.01387080032304544,0.7085828343313373,500,12345,iid,17
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.447581312609529,0.7045908183632734,-0.016698033692031933,0.6966067864271457,500,12345,iid,17
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.10407286229427548,0.7365269461077845,-0.014777503107041623,0.7604790419161677,500,12345,iid,18
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.8729356294766148,0.22954091816367264,0.01878552611030604,0.18762475049900199,500,12345,iid,18
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.0298355700988564,0.5049900199600799,-0.0040974675771539015,0.5189620758483033,500,12345,iid,19
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.7391740613367261,0.46506986027944114,-0.013218297656393263,0.5868263473053892,500,12345,iid,19
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.10173442176331537,0.7365269461077845,-0.011427740241627182,0.7025948103792415,500,12345,iid,20
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.3599358740528942,0.5369261477045908,-0.00776373645819084,0.4810379241516966,500,12345,iid,20
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.039645041639868595,0.47904191616766467,-0.00657074519813583,0.5289421157684631,500,12345,iid,21
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.03144770950657971,0.4031936127744511,-0.0074967183205583154,0.499001996007984,500,12345,iid,21
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.06367815071631622,0.2215568862275449,0.008391345432341213,0.22554890219560877,500,12345,iid,22
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.193331021017045,0.8902195608782435,-0.024995747483766984,0.872255489021956,500,12345,iid,22
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.05551238023059568,0.5289421157684631,-0.009513678310605345,0.5988023952095808,500,12345,iid,23
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.1327500664016128,0.5489021956087824,-0.0020705309053767884,0.3932135728542914,500,12345,iid,23
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.04355168535082754,0.469061876247505,-0.0026099585281313953,0.40718562874251496,500,12345,iid,24
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.0085021842799478,0.7425149700598802,-0.009635509387027286,0.5329341317365269,500,12345,iid,24
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.03471274147545067,0.49700598802395207,-0.0018365411226597406,0.437125748502994,500,12345,iid,25
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.3579476590448394,0.2894211576846307,0.020113134451181347,0.18962075848303392,500,12345,iid,25
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.15536558042669224,0.1317365269461078,0.019582654311222747,0.13373253493013973,500,12345,iid,26
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.023847734770484408,0.4111776447105788,0.019115569103455465,0.17964071856287425,500,12345,iid,26
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.1317180759492711,0.812375249500998,-0.016433065163148353,0.7924151696606786,500,12345,iid,27
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.4569953199667651,0.5888223552894212,0.005286866844206539,0.32335329341317365,500,12345,iid,27
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.0859496395199999,0.19760479041916168,0.012459629512236337,0.17764471057884232,500,12345,iid,28
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.3018702058626133,0.5249500998003992,-0.00671513055986539,0.4431137724550898,500,12345,iid,28
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.2139032295591523,0.998003992015968,-0.02722703042206498,0.9960079840319361,500,12345,iid,29
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.620420520244224,0.7245508982035929,-0.030462795369363027,0.9700598802395209,500,12345,iid,29
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.03015803956013663,0.47105788423153694,0.0008785836855769169,0.37924151696606784,500,12345,iid,30
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.9789602622887301,0.5528942115768463,-0.007290325280941312,0.49700598802395207,500,12345,iid,30
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.07241437908912118,0.6147704590818364,-0.011379099990371566,0.6666666666666666,500,12345,iid,31
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.066864534030984,0.8782435129740519,-0.01902772027131583,0.7465069860279441,500,12345,iid,31
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.04578318004521886,0.281437125748503,0.004543991183233231,0.30538922155688625,500,12345,iid,32
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.8338901003137522,0.35728542914171657,-0.005641922925832876,0.47704590818363274,500,12345,iid,32
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.05004720197570833,0.5289421157684631,-0.0068560538683668515,0.5289421157684631,500,12345,iid,33
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,2.059553097375634,0.22954091816367264,-0.012494425933652131,0.5808383233532934,500,12345,iid,33
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.19766522232642458,0.9880239520958084,-0.026788359646733095,0.9900199600798403,500,12345,iid,34
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.2963675743975855,0.3033932135728543,0.019909137039110902,0.17764471057884232,500,12345,iid,34
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.05738373252139706,0.5668662674650699,-0.009541203594800374,0.6107784431137725,500,12345,iid,35
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,4.536809915552666,0.10778443113772455,-0.00014725754086941656,0.36726546906187624,500,12345,iid,35
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.2000593354646485,0.9900199600798403,-0.027758012444083935,0.9960079840319361,500,12345,iid,36
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.42739201852423037,0.4930139720558882,-0.01611528064154899,0.6806387225548902,500,12345,iid,36
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.07187211894292034,0.6327345309381237,-0.01065632510592307,0.6506986027944112,500,12345,iid,37
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.6992959387451094,0.8522954091816367,-0.021942445533556176,0.8183632734530938,500,12345,iid,37
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.17712944645976414,0.9540918163672655,-0.0237435153246206,0.9660678642714571,500,12345,iid,38
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.052200707647799,0.8762475049900199,-0.020210459405859638,0.7924151696606786,500,12345,iid,38
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.21414497870064508,0.08582834331337326,0.02534445859015788,0.09580838323353294,500,12345,iid,39
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.6077518884886786,0.8063872255489022,-0.014618534779643921,0.6307385229540918,500,12345,iid,39
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.07841441822394657,0.2275449101796407,0.00662863062317709,0.27345309381237526,500,12345,iid,40
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.2729692413516744,0.6826347305389222,-0.007446550586254874,0.5189620758483033,500,12345,iid,40
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.4313514388313253,0.015968063872255488,0.053084821873069066,0.01996007984031936,500,12345,iid,41
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,3.3699565870207593,0.13373253493013973,-0.01289596202687382,0.5828343313373253,500,12345,iid,41
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.12224399570296907,0.810379241516966,-0.013517145639799777,0.7225548902195609,500,12345,iid,42
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.948281130012489,0.9660678642714571,-0.030644791350902034,0.9640718562874252,500,12345,iid,42
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.043899555273447355,0.2954091816367265,0.004743672567010027,0.31137724550898205,500,12345,iid,43
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.9390436249277343,0.3253493013972056,0.0018073335193331541,0.34930139720558884,500,12345,iid,43
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.23666316220116368,0.07385229540918163,0.03230211288556051,0.06387225548902195,500,12345,iid,44
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.5054341458949096,0.7285429141716567,-0.009466227897658053,0.564870259481038,500,12345,iid,44
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.18566075853205444,0.9780439121756487,-0.021854707167476173,0.936127744510978,500,12345,iid,45
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.02388804533420341,0.4111776447105788,-0.005433409080384699,0.48502994011976047,500,12345,iid,45
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.18938773754195637,0.1157684630738523,0.022349113006659538,0.12375249500998003,500,12345,iid,46
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,5.302939462345023,0.08582834331337326,0.00366222202667843,0.35129740518962077,500,12345,iid,46
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.014919236156777593,0.34530938123752497,0.0045316527436620735,0.3153692614770459,500,12345,iid,47
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,2.3922711699826777,0.20159680638722555,-0.0026883226234730717,0.3912175648702595,500,12345,iid,47
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.07518641824749439,0.21357285429141717,0.008071589272174107,0.2435129740518962,500,12345,iid,48
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,3.3463662559592535,0.17365269461077845,0.035777930452687734,0.11377245508982035,500,12345,iid,48
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.10563500730151887,0.7285429141716567,-0.012807479099321784,0.6966067864271457,500,12345,iid,49
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.10044213894040865,0.45109780439121755,0.008542672401916418,0.2754491017964072,500,12345,iid,49
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.06774601690080528,0.6127744510978044,-0.00712060578891438,0.5608782435129741,500,12345,iid,50
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.22532211059221652,0.469061876247505,-0.011762986194822078,0.6307385229540918,500,12345,iid,50
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.13410087828087747,0.8522954091816367,-0.01780933370014548,0.8662674650698603,500,12345,iid,51
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.1652691708381226,0.6786427145708582,-0.014384896728868446,0.6067864271457086,500,12345,iid,51
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.03830962648239966,0.3393213572854291,0.0050840719678018065,0.3373253493013972,500,12345,iid,52
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.1061192629789645,0.8902195608782435,-0.02747521093781735,0.9021956087824351,500,12345,iid,52
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.10195870372488658,0.20758483033932135,0.01019209608696836,0.2315369261477046,500,12345,iid,53
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.2188133451841026,0.782435129740519,-0.0056711626879617505,0.4870259481037924,500,12345,iid,53
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.08785544824805847,0.656686626746507,-0.01182826729933062,0.6686626746506986,500,12345,iid,54
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.0572930933807214,0.7485029940119761,-0.005552604992546062,0.48303393213572854,500,12345,iid,54
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.07927387252169904,0.6467065868263473,-0.012573947509359362,0.7025948103792415,500,12345,iid,55
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.6649945538897128,0.47904191616766467,0.012925049267729083,0.20359281437125748,500,12345,iid,55
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.019709398549419,0.35728542914171657,0.004136804257044879,0.3253493013972056,500,12345,iid,56
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.2715517496156394,0.7265469061876247,-0.006551306715129268,0.500998003992016,500,12345,iid,56
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.2264487579582175,0.07984031936127745,0.03309697845836301,0.0658682634730539,500,12345,iid,57
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,3.9025089084227176,0.1157684630738523,0.04099464423326071,0.09780439121756487,500,12345,iid,57
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.17329711840401796,0.12375249500998003,0.026201196298849982,0.09181636726546906,500,12345,iid,58
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,14.444597700768114,0.013972055888223553,0.06613266962284792,0.03792415169660679,500,12345,iid,58
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.11377666867959046,0.16766467065868262,0.015164313191190715,0.17764471057884232,500,12345,iid,59
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.2676947223289545,0.7345309381237525,-0.014229263182631291,0.6487025948103793,500,12345,iid,59
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.02616438628844886,0.36327345309381237,0.00690078845310671,0.313373253493014,500,12345,iid,60
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.2560536754054965,0.7564870259481038,-0.013227005106785983,0.5968063872255489,500,12345,iid,60
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.06436850353653334,0.5748502994011976,-0.007722639892541849,0.5588822355289421,500,12345,iid,61
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.298936052354222,0.9101796407185628,-0.025396036829912427,0.8962075848303394,500,12345,iid,61
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.08129331336225576,0.6487025948103793,-0.01213586977232839,0.6826347305389222,500,12345,iid,62
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.0942657676500502,0.32335329341317365,-0.012353181318788709,0.6207584830339321,500,12345,iid,62
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.04602964722887126,0.3153692614770459,0.006008388548467192,0.31137724550898205,500,12345,iid,63
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-1.604764579599184,0.6087824351297405,-0.027975789163128262,0.9161676646706587,500,12345,iid,63
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.0758456218302408,0.3013972055888224,0.008463197498986608,0.3073852295409182,500,12345,iid,64
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.562746085617107,0.281437125748503,-0.002585233269037923,0.4291417165668663,500,12345,iid,64
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.0856551180354459,0.20758483033932135,0.009700028621310919,0.2155688622754491,500,12345,iid,65
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-2.79395686385449,0.7524950099800399,-0.016849259320401933,0.7065868263473054,500,12345,iid,65
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.08099804060799354,0.656686626746507,-0.010137862298583267,0.6387225548902196,500,12345,iid,66
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.11639958705301012,0.4091816367265469,-0.02122130387600296,0.7924151696606786,500,12345,iid,66
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.11772175080591918,0.7784431137724551,-0.01738521562142048,0.8343313373253493,500,12345,iid,67
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,1.4307087906931457,0.28542914171656686,-0.009825672859300472,0.5508982035928144,500,12345,iid,67
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.026271532397956765,0.469061876247505,-0.003999401711262784,0.47904191616766467,500,12345,iid,68
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.6847075687114881,0.4590818363273453,0.006671700630949573,0.25748502994011974,500,12345,iid,68
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.145070323357813,0.14770459081836326,0.017114732270085975,0.16966067864271456,500,12345,iid,69
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.376281859726049,0.9221556886227545,-0.025686351764295123,0.906187624750499,500,12345,iid,69
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.053596407512923605,0.2874251497005988,0.010910423421995885,0.23552894211576847,500,12345,iid,70
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-3.897174981314919,0.8542914171656687,-0.024213811760627646,0.8343313373253493,500,12345,iid,70
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,0.024183076910732737,0.3393213572854291,0.0019204667712464651,0.36127744510978044,500,12345,iid,71
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-4.499263747676963,0.936127744510978,-0.02572172015939822,0.9041916167664671,500,12345,iid,71
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.10143125141510456,0.7465069860279441,-0.011109309674977697,0.6746506986027944,500,12345,iid,72
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.9569212646257483,0.5349301397205589,-0.022301727271017535,0.8043912175648703,500,12345,iid,72
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.04438407934263289,0.5189620758483033,-0.0012900309775987218,0.39520958083832336,500,12345,iid,73
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,0.905990749828355,0.3532934131736527,0.017893968510295677,0.20159680638722555,500,12345,iid,73
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.1682797013242654,0.9301397205588823,-0.021311357167287603,0.9161676646706587,500,12345,iid,74
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,3.3021263485028527,0.16367265469061876,-0.004787297917790534,0.4431137724550898,500,12345,iid,74
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,shape_24D,20,21,-0.03274892819086084,0.4590818363273453,-0.004394894056654275,0.48303393213572854,500,12345,iid,75
weekend__shoulder,2024_random_half_vs_half,placebo_B_random_halves_2024,level_3D,20,21,-0.6531885377886653,0.48303393213572854,0.0025113851258526942,0.3413173652694611,500,12345,iid,75
